Season,Game,Month,Days Rest,Age,Team,Home(0)/Away(1),Opp,Score Diff,Minutes,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,10PT BCKT,GmSc,PlusMinus,Month Mappings,Month Mappings,Team Mappings,Team Mappings
16,25,3.00,2,33,4,1,28,-13,1.56,13,28,0.46,3,8,0.38,6,9,0.67,2,6,8,11,2,0,1,4,35,3,29.7,-19,,,,
16,26,3.00,1,33,4,1,16,23,1.32,9,18,0.5,0,3,0,2,3,0.67,1,7,8,9,2,0,5,2,20,2,15.9,21,,,,
16,27,3.00,2,33,4,0,8,3,1.56,10,19,0.53,4,7,0.57,4,8,0.5,0,9,9,12,1,0,2,0,28,2,27.2,18,,,,
16,28,3.00,3,33,4,1,18,-15,1.52,12,18,0.67,3,6,0.5,2,6,0.33,0,5,5,4,2,0,3,1,29,2,22.5,-9,,,,
16,29,3.00,2,33,4,1,35,28,1.26,7,15,0.47,2,6,0.33,8,12,0.67,1,11,12,11,1,0,3,0,24,2,24.4,31,,,,
16,30,3.00,1,33,4,1,6,-18,1.33,5,16,0.31,0,2,0,3,6,0.5,0,6,6,3,0,1,4,0,13,1,3.2,-21,,,,
16,31,3.00,2,33,4,1,33,-5,1.72,13,23,0.57,2,7,0.29,8,13,0.62,1,12,13,8,1,1,5,1,36,3,29.3,4,,,,
16,32,3.00,3,33,4,0,34,8,1.61,8,20,0.4,0,4,0,6,9,0.67,2,10,12,14,2,0,2,3,22,2,23,13,,,,
16,33,3.00,2,33,4,0,16,-8,1.48,8,14,0.57,2,5,0.4,4,4,1,1,13,14,7,1,1,4,0,22,2,22.6,-3,,,,
16,34,3.00,2,33,4,1,24,26,0.89,6,11,0.55,0,2,0,5,8,0.63,2,11,13,5,1,0,2,1,17,1,17.3,5,,,,
16,35,3.00,2,33,4,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,36,3.00,3,33,4,0,11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,37,3.00,5,34,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,38,4.00,8,34,4,0,31,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,39,4.00,10,34,4,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,40,4.00,12,34,4,1,12,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,41,4.00,13,34,4,1,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,42,4.00,15,34,4,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,43,4.00,17,34,4,1,25,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,44,4.00,19,34,4,0,32,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,45,4.00,21,34,4,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,46,4.00,23,34,4,1,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,47,4.00,25,34,4,1,18,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,48,4.00,27,34,4,0,24,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,49,4.00,30,34,4,0,12,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,50,4.00,33,34,4,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,51,4.00,35,34,4,0,10,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,52,4.00,37,34,4,1,11,3,1.68,9,22,0.41,1,6,0.17,5,7,0.71,1,13,14,9,1,0,4,0,24,2,19.3,2,,,,
16,53,5.00,2,34,4,1,24,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,54,5.00,5,34,4,1,5,-42,1.26,7,12,0.58,2,5,0.4,2,3,0.67,0,7,7,9,1,0,6,1,18,1,15,-17,,,,
16,55,5.00,2,34,4,1,9,1,1.57,11,21,0.52,5,10,0.5,1,5,0.2,2,10,12,12,3,0,3,4,28,2,27.3,11,,,,
16,56,5.00,3,34,4,1,10,-23,1.38,8,16,0.5,2,6,0.33,0,0,0,0,10,10,9,0,0,4,3,18,1,14.1,0,,,,
16,57,5.00,2,34,4,1,13,-4,1.79,8,20,0.4,3,10,0.3,9,11,0.82,2,9,11,16,3,1,2,3,28,2,32.2,0,,,,
16,58,5.00,9,34,4,0,18,5,1.67,11,23,0.48,0,4,0,7,10,0.7,4,8,12,6,1,1,4,1,29,2,22.8,6,,,,
16,59,5.00,2,34,4,1,34,-13,1.6,11,17,0.65,3,6,0.5,2,6,0.33,0,7,7,12,4,1,4,0,27,2,29.1,-10,,,,
16,60,5.00,2,34,4,1,16,-5,1.66,8,23,0.35,0,4,0,8,10,0.8,3,9,12,11,3,0,5,3,24,2,19.6,2,,,,
16,61,5.00,2,34,4,0,34,6,1.55,13,24,0.54,4,9,0.44,3,8,0.38,1,5,6,10,2,1,2,2,33,3,28.5,2,,,,
16,62,6.00,2,34,4,0,26,-11,1.62,10,19,0.53,3,8,0.38,8,10,0.8,2,5,7,10,1,0,3,2,31,3,28,-4,,,,
16,63,6.00,1,34,4,1,2,-9,1.7,10,21,0.48,4,9,0.44,3,7,0.43,0,9,9,16,0,0,3,2,27,2,24.8,-1,,,,
16,64,6.00,2,34,4,0,11,-8,1.77,9,18,0.5,1,6,0.17,8,12,0.67,0,8,8,6,1,1,2,3,27,2,21.5,-11,,,,
16,65,6.00,2,34,4,0,4,-16,1.3,13,22,0.59,2,7,0.29,3,8,0.38,0,7,7,7,1,1,4,4,31,3,21.9,-8,,,,
16,66,6.00,3,34,4,0,9,-13,1.16,13,23,0.57,1,5,0.2,3,7,0.43,2,8,10,12,0,0,3,0,30,3,26.7,11,,,,
16,67,6.00,3,34,4,1,19,16,1.39,15,23,0.65,2,4,0.5,4,5,0.8,1,9,10,4,2,0,5,2,36,3,27.9,9,,,,
16,68,6.00,2,34,4,1,17,-13,1.32,12,23,0.52,1,5,0.2,4,7,0.57,0,4,4,6,1,0,4,2,29,2,18.1,0,,,,
16,69,6.00,1,34,4,1,15,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,70,6.00,3,34,4,1,7,-1,1.46,11,26,0.42,0,6,0,11,13,0.85,2,4,6,8,0,1,2,2,33,3,24.5,9,,,,
16,71,6.00,2,34,4,1,26,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,72,6.00,5,34,4,0,33,-5,1.53,8,25,0.32,1,7,0.14,8,12,0.67,3,6,9,14,1,1,8,3,25,2,15.3,-2,,,,
16,73,6.00,2,34,4,0,1,5,1.47,9,22,0.41,3,6,0.5,8,9,0.89,2,9,11,11,2,1,4,1,29,2,26.9,5,,,,
16,74,6.00,2,34,4,0,6,18,1.41,11,20,0.55,1,6,0.17,0,2,0,0,7,7,14,1,0,3,1,23,2,22.1,3,,,,
16,75,6.00,1,34,4,1,25,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,76,6.00,3,34,4,0,35,14,1.33,11,19,0.58,4,7,0.57,1,2,0.5,0,3,3,9,0,0,6,1,27,2,18.5,14,,,,
16,77,6.00,2,34,4,1,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,78,7.00,4,34,4,1,31,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,79,7.00,6,34,4,0,24,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,80,7.00,7,34,4,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,81,7.00,9,34,4,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16,82,7.00,11,34,4,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,1,1.00,7,34,4,1,11,-10,1.5,7,19,0.37,1,5,0.2,3,4,0.75,1,9,10,8,1,1,5,3,18,1,11.6,-8,,,,
17,2,1.00,3,34,4,0,25,9,1.27,12,22,0.55,1,4,0.25,7,8,0.88,2,5,7,10,1,0,1,0,32,3,30.9,17,,,,
17,3,1.00,2,34,4,0,35,19,1.46,7,14,0.5,1,3,0.33,5,5,1,1,5,6,12,1,0,4,0,20,2,20.6,17,,,,
17,4,1.00,2,34,4,0,16,29,1.18,8,15,0.53,2,5,0.4,5,7,0.71,0,2,2,8,0,1,6,0,23,2,15.8,2,,,,
17,5,2.00,3,34,4,1,27,9,1.77,13,23,0.57,4,9,0.44,9,11,0.82,0,12,12,16,4,1,4,5,39,3,40.8,15,,,,
17,6,2.00,2,34,4,1,28,7,1.55,8,23,0.35,0,6,0,5,10,0.5,1,10,11,13,2,1,5,2,21,2,15.8,15,,,,
17,7,2.00,2,34,4,1,19,6,1.47,10,19,0.53,2,6,0.33,8,9,0.89,0,10,10,11,2,1,2,3,30,3,30.5,17,,,,
17,8,2.00,3,34,4,0,8,15,1.5,10,19,0.53,4,7,0.57,1,2,0.5,1,3,4,6,0,0,3,2,25,2,17.3,16,,,,
17,9,2.00,2,34,4,0,17,-9,1.47,5,15,0.33,0,2,0,3,6,0.5,3,10,13,15,0,1,2,0,13,1,17.6,-6,,,,
17,10,2.00,2,34,4,1,2,8,1.54,8,18,0.44,1,4,0.25,2,7,0.29,0,7,7,11,0,0,1,0,19,1,16.4,-2,,,,
17,11,2.00,1,34,4,0,24,26,1.1,11,21,0.52,1,5,0.2,0,1,0,2,4,6,12,1,1,4,1,23,2,20.6,13,,,,
17,12,2.00,2,34,4,0,1,2,1.61,10,20,0.5,2,7,0.29,7,7,1,3,1,4,11,3,0,2,1,29,2,29.7,13,,,,
17,13,2.00,2,34,4,0,13,21,1.38,13,21,0.62,6,10,0.6,1,1,1,0,7,7,12,1,1,0,1,33,3,35.3,30,,,,
17,14,2.00,2,34,4,0,31,5,1.55,10,21,0.48,2,5,0.4,3,5,0.6,0,11,11,10,2,0,7,2,25,2,18,6,,,,
17,15,2.00,3,34,4,1,31,3,1.48,9,20,0.45,1,3,0.33,4,6,0.67,1,5,6,14,1,1,5,2,23,2,19.7,3,,,,
17,16,2.00,1,34,4,1,16,1,1.62,14,27,0.52,2,9,0.22,0,0,0,1,5,6,4,2,0,5,1,30,3,18.3,7,,,,
17,17,2.00,2,34,4,1,28,10,1.46,13,24,0.54,4,7,0.57,3,8,0.38,1,3,4,14,0,1,3,2,33,3,27.7,6,,,,
17,18,2.00,2,34,4,1,34,4,1.57,10,18,0.56,2,6,0.33,7,11,0.64,2,3,5,11,2,1,5,2,29,2,25.7,3,,,,
17,19,2.00,2,34,4,0,6,22,1.03,9,16,0.56,4,8,0.5,1,2,0.5,0,3,3,11,2,1,6,1,23,2,19.9,20,,,,
17,20,3.00,2,34,4,0,27,-14,1.52,11,20,0.55,0,5,0,3,3,1,0,9,9,8,4,0,6,3,25,2,20.5,-16,,,,
17,21,3.00,2,34,4,1,4,9,1.54,9,18,0.5,1,4,0.25,6,6,1,2,4,6,9,0,0,4,3,25,2,19.7,4,,,,
17,22,3.00,1,34,4,1,25,25,1.23,9,21,0.43,1,6,0.17,1,1,1,0,4,4,12,1,0,1,3,20,2,17.3,14,,,,
17,23,3.00,2,34,4,1,3,23,1.41,11,23,0.48,4,9,0.44,5,7,0.71,1,6,7,8,0,1,3,1,31,3,23.9,21,,,,
17,24,3.00,2,34,4,0,12,17,1.16,12,20,0.6,6,8,0.75,2,2,1,1,3,4,13,1,0,5,4,32,3,27.9,24,,,,
17,25,3.00,3,34,4,1,20,9,1.58,11,24,0.46,1,6,0.17,2,5,0.4,2,9,11,10,2,0,6,2,25,2,17.7,8,,,,
17,26,3.00,2,34,4,1,8,3,1.56,11,22,0.5,4,8,0.5,2,4,0.5,2,7,9,12,1,0,8,2,28,2,20.3,9,,,,
17,27,3.00,2,34,4,1,13,5,1.54,12,21,0.57,4,10,0.4,4,7,0.57,1,12,13,7,1,3,4,1,32,3,28.8,10,,,,
17,28,3.00,2,34,4,1,5,-3,1.45,8,20,0.4,0,6,0,4,8,0.5,1,8,9,9,0,0,5,2,20,2,11.2,-9,,,,
17,29,3.00,2,34,4,1,26,-7,1.53,8,19,0.42,3,7,0.43,2,2,1,0,12,12,11,0,0,4,5,21,2,16.2,-14,,,,
17,30,3.00,3,34,4,0,4,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,31,3.00,6,34,4,0,11,-5,1.62,9,24,0.38,2,12,0.17,3,4,0.75,3,6,9,10,2,1,2,3,23,2,19.8,3,,,,
17,32,3.00,3,34,4,1,3,8,1.53,7,15,0.47,1,4,0.25,6,8,0.75,1,6,7,16,2,1,1,2,21,2,27.1,5,,,,
17,33,3.00,1,34,4,0,27,13,1.43,3,10,0.3,2,4,0.5,5,6,0.83,0,6,6,13,2,0,2,2,13,1,16.9,5,,,,
17,34,4.00,3,35,4,0,2,10,1.59,11,21,0.52,1,4,0.25,8,12,0.67,2,11,13,12,2,1,5,0,31,3,29.9,18,,,,
17,35,4.00,2,35,4,0,34,10,1.55,7,17,0.41,1,3,0.33,2,5,0.4,0,8,8,15,2,0,2,1,17,1,19.2,17,,,,
17,36,4.00,2,35,4,0,15,7,1.46,10,21,0.48,0,3,0,1,2,0.5,3,11,14,11,0,0,3,2,21,2,19.2,23,,,,
17,37,4.00,2,35,4,0,7,30,1.31,9,19,0.47,6,12,0.5,7,7,1,0,5,5,5,2,1,4,2,31,3,24.2,26,,,,
17,38,4.00,3,35,4,1,27,15,1.34,14,25,0.56,3,6,0.5,4,5,0.8,2,14,16,7,1,0,3,0,35,3,31.2,13,,,,
17,39,4.00,1,35,4,1,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,40,4.00,3,35,4,0,32,29,1.36,12,16,0.75,1,3,0.33,6,7,0.86,0,2,2,8,1,0,3,2,31,3,27.6,19,,,,
17,41,4.00,2,35,4,0,20,-1,1.51,7,19,0.37,2,9,0.22,3,5,0.6,0,3,3,19,1,0,5,1,19,1,17.5,-9,,,,
17,42,4.00,3,35,4,1,18,9,1.48,13,25,0.52,2,7,0.29,3,5,0.6,0,5,5,12,2,0,6,3,31,3,22.6,2,,,,
17,43,4.00,2,35,4,1,9,-32,1.22,5,12,0.42,0,2,0,5,5,1,3,4,7,13,0,0,4,1,15,1,16.6,-21,,,,
17,44,4.00,2,35,4,1,7,8,1.5,9,16,0.56,2,5,0.4,1,3,0.33,0,6,6,5,5,0,4,0,21,2,18.9,13,,,,
17,45,4.00,1,35,4,1,33,15,1.4,11,19,0.58,3,6,0.5,2,2,1,2,9,11,10,1,1,5,0,27,2,25.9,26,,,,
17,46,4.00,2,35,4,1,10,-17,1.47,9,18,0.5,1,6,0.17,10,13,0.77,0,7,7,8,1,0,8,3,29,2,18.3,-22,,,,
17,47,4.00,6,35,4,0,3,-8,1.58,9,22,0.41,3,8,0.38,1,4,0.25,2,6,8,10,0,1,5,2,22,2,14.1,7,,,,
17,48,5.00,1,35,4,1,1,16,1.4,6,15,0.4,1,4,0.25,2,3,0.67,0,10,10,11,2,0,2,3,15,1,16,33,,,,
17,49,5.00,3,35,4,0,28,27,1.42,12,20,0.6,6,9,0.67,6,9,0.67,1,6,7,9,1,0,2,1,36,3,33,20,,,,
17,50,5.00,2,35,4,0,18,-10,1.53,8,19,0.42,1,8,0.13,1,1,1,2,7,9,15,2,0,6,0,18,1,17.9,-4,,,,
17,51,5.00,2,35,4,1,24,5,1.4,7,17,0.41,3,8,0.38,5,6,0.83,0,8,8,11,1,0,7,2,22,2,15.8,6,,,,
17,52,5.00,2,35,4,0,2,25,1.25,6,16,0.38,3,6,0.5,2,4,0.5,0,8,8,9,1,0,8,2,17,1,8.3,16,,,,
17,53,5.00,2,35,4,1,4,4,1.73,15,29,0.52,1,7,0.14,1,4,0.25,1,11,12,14,0,0,3,3,32,3,26.1,4,,,,
17,54,5.00,9,35,4,0,16,12,1.48,10,17,0.59,1,4,0.25,11,12,0.92,0,3,3,7,0,2,1,0,32,3,29.9,6,,,,
17,55,5.00,2,35,4,0,9,2,1.48,9,19,0.47,4,10,0.4,7,12,0.58,0,8,8,9,0,0,2,4,29,2,22.4,-1,,,,
17,56,5.00,2,35,4,0,34,9,1.43,17,27,0.63,5,11,0.46,1,2,0.5,2,6,8,6,0,1,7,1,40,4,28.2,12,,,,
17,57,5.00,2,35,4,1,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,58,5.00,4,35,4,1,16,-17,1.43,8,18,0.44,2,8,0.25,1,2,0.5,2,6,8,10,1,1,5,1,19,1,15.7,-12,,,,
17,59,6.00,1,35,4,1,34,8,1.52,14,21,0.67,3,5,0.6,3,3,1,0,12,12,13,2,0,6,2,34,3,32.8,22,,,,
17,60,6.00,2,35,4,0,10,13,1.41,9,16,0.56,2,5,0.4,2,3,0.67,1,6,7,14,1,2,3,1,22,2,25.3,-2,,,,
17,61,6.00,3,35,4,0,26,10,1.52,12,21,0.57,1,7,0.14,12,15,0.8,0,8,8,8,3,0,4,4,37,3,31.3,8,,,,
17,62,6.00,2,35,4,1,11,9,1.44,7,17,0.41,2,6,0.33,12,14,0.86,2,6,8,9,0,2,2,3,28,2,25.8,7,,,,
17,63,6.00,2,35,4,0,33,-2,1.45,12,22,0.55,4,9,0.44,1,5,0.2,1,11,12,9,1,0,3,1,29,2,24.7,8,,,,
17,64,8.00,7,35,4,0,11,2,1.43,6,19,0.32,2,7,0.29,2,2,1,2,9,11,7,1,1,5,3,16,1,9.6,-4,,,,
17,65,9.00,2,35,4,1,17,-15,1.44,7,15,0.47,2,5,0.4,4,7,0.57,1,9,10,5,0,1,4,1,20,2,14.3,-20,,,,
17,66,9.00,2,35,4,1,25,8,1.45,9,16,0.56,2,5,0.4,2,2,1,1,7,8,9,2,1,4,3,22,2,21,0,,,,
17,67,9.00,2,35,4,0,31,-19,1.26,7,19,0.37,0,5,0,5,8,0.63,1,10,11,4,1,0,0,1,19,1,14.4,-8,,,,
17,68,9.00,1,35,4,1,18,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17,69,9.00,3,35,4,1,5,-5,1.46,13,24,0.54,2,6,0.33,3,6,0.5,1,7,8,7,0,1,1,4,31,3,24,13,,,,
17,70,9.00,2,35,4,0,4,3,1.59,9,21,0.43,5,11,0.46,6,10,0.6,0,1,1,12,0,2,5,0,29,2,21.4,-10,,,,
17,71,9.00,3,35,4,0,1,-14,0.61,6,13,0.46,2,5,0.4,3,3,1,1,2,3,4,0,0,3,0,17,1,11.4,-13,,,,
